country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","03-06-2026 20:00:00",20.021503,73.813844,PM2.5,29,69,41
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","03-06-2026 20:00:00",20.021503,73.813844,NH3,NA,NA,NA
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","03-06-2026 20:00:00",20.021503,73.813844,SO2,1,106,11
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","03-06-2026 20:00:00",19.950220,73.731480,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","03-06-2026 20:00:00",19.090337,73.014232,PM10,84,122,101
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","03-06-2026 20:00:00",19.1135051,73.008978,PM2.5,25,72,45
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","03-06-2026 20:00:00",19.1135051,73.008978,PM10,52,124,82
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","03-06-2026 20:00:00",19.1135051,73.008978,NO2,43,44,43
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","03-06-2026 20:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","03-06-2026 20:00:00",19.0575752,73.0151367,PM10,39,92,65
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","03-06-2026 20:00:00",19.0575752,73.0151367,NO2,4,23,11
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","03-06-2026 20:00:00",19.265594,76.761463,SO2,7,34,16
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","03-06-2026 20:00:00",19.265594,76.761463,CO,8,14,11
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM","03-06-2026 20:00:00",18.605770,73.749976,PM2.5,2,77,41
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM","03-06-2026 20:00:00",18.605770,73.749976,PM10,10,79,49
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM","03-06-2026 20:00:00",18.605770,73.749976,CO,16,48,26
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","03-06-2026 20:00:00",19.060498,72.923356,SO2,1,23,6
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","03-06-2026 20:00:00",19.000083,72.813993,NO2,23,44,27
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","03-06-2026 20:00:00",19.047000,72.874600,PM10,42,93,67
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","03-06-2026 20:00:00",19.047000,72.874600,NO2,30,62,36
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","03-06-2026 20:00:00",18.9942180,72.8158167,PM10,14,102,39
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","03-06-2026 20:00:00",18.9942180,72.8158167,OZONE,8,46,31
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","03-06-2026 20:00:00",21.121801,79.04952,PM2.5,30,84,55
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","03-06-2026 20:00:00",21.121801,79.04952,NO2,2,53,20
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","03-06-2026 20:00:00",21.121801,79.04952,OZONE,4,76,69
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-06-2026 20:00:00",21.14472,79.107595,PM10,56,100,81
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-06-2026 20:00:00",21.14472,79.107595,NO2,16,73,31
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-06-2026 20:00:00",21.14472,79.107595,NH3,4,17,7
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-06-2026 20:00:00",21.14472,79.107595,CO,35,90,46
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","03-06-2026 20:00:00",21.152875,79.0517531,PM10,38,107,76
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","03-06-2026 20:00:00",21.143383,79.048912,PM2.5,40,91,64
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","03-06-2026 20:00:00",21.143383,79.048912,PM10,52,98,74
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","03-06-2026 20:00:00",21.143383,79.048912,OZONE,16,62,58
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","03-06-2026 20:00:00",20.0073285,73.7762427,CO,20,22,22
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","03-06-2026 20:00:00",19.0632143,72.8456324,OZONE,6,56,15
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","03-06-2026 20:00:00",19.1653323,72.922099,OZONE,2,67,47
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-06-2026 20:00:00",19.0863,72.8888,PM2.5,3,95,54
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-06-2026 20:00:00",19.0863,72.8888,PM10,4,108,62
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-06-2026 20:00:00",19.0863,72.8888,NO2,6,7,6
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-06-2026 20:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","03-06-2026 20:00:00",19.19709,72.82204,PM2.5,1,137,17
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","03-06-2026 20:00:00",19.19709,72.82204,NO2,19,59,36
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","03-06-2026 20:00:00",19.19709,72.82204,CO,32,86,47
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-06-2026 20:00:00",18.96702,72.84214,PM10,55,87,65
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-06-2026 20:00:00",18.96702,72.84214,NO2,11,29,17
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-06-2026 20:00:00",18.96702,72.84214,SO2,2,20,8
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-06-2026 20:00:00",18.96702,72.84214,CO,16,66,54
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","03-06-2026 20:00:00",19.1878657,72.8304069,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","03-06-2026 20:00:00",19.1878657,72.8304069,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","03-06-2026 20:00:00",19.1878657,72.8304069,OZONE,48,51,50
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","03-06-2026 20:00:00",18.897756,72.813320,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","03-06-2026 20:00:00",19.000084,72.856730,PM10,55,77,66
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","03-06-2026 20:00:00",19.000084,72.856730,SO2,2,8,4
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","03-06-2026 20:00:00",20.240790,85.836784,SO2,2,16,9
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","03-06-2026 20:00:00",20.240790,85.836784,OZONE,46,118,83
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","03-06-2026 20:00:00",20.34652,85.81630,PM2.5,NA,NA,NA
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","03-06-2026 20:00:00",22.06156703,85.47409613,PM10,51,134,93
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","03-06-2026 20:00:00",22.06156703,85.47409613,NO2,14,17,15
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","03-06-2026 20:00:00",20.94185,86.11510,PM10,10,119,64
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","03-06-2026 20:00:00",20.94185,86.11510,NO2,8,19,13
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","03-06-2026 20:00:00",20.94185,86.11510,CO,50,104,76
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","03-06-2026 20:00:00","20.48891     ","85.84768     ",CO,20,88,34
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","03-06-2026 20:00:00","20.48891     ","85.84768     ",OZONE,10,125,98
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","03-06-2026 20:00:00",21.643900,85.599355,PM10,44,81,62
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","03-06-2026 20:00:00",22.18972222,84.86277778,PM2.5,54,79,62
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","03-06-2026 20:00:00",18.614767,73.799516,PM2.5,10,54,24
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM","03-06-2026 20:00:00",18.664282,73.763966,CO,13,28,18
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","03-06-2026 20:00:00",18.454450,73.854155,NO2,10,23,13
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","03-06-2026 20:00:00",18.454450,73.854155,SO2,2,3,3
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","03-06-2026 20:00:00",18.536457,73.805454,PM2.5,8,38,24
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","03-06-2026 20:00:00",18.536457,73.805454,PM10,38,133,58
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","03-06-2026 20:00:00",18.547056,73.826908,PM2.5,14,32,24
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","03-06-2026 20:00:00"," 16.5038",74.3623,NH3,3,6,4
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","03-06-2026 20:00:00",21.606865,85.510538,NH3,4,4,4
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","03-06-2026 20:00:00",20.9360711,85.1707021,NO2,15,38,24
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","03-06-2026 20:00:00",21.869985,85.167016,SO2,37,66,54
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","03-06-2026 20:00:00",21.869985,85.167016,CO,15,46,20
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","03-06-2026 20:00:00",31.620000,74.876512,PM2.5,95,171,113
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","03-06-2026 20:00:00","30.736056 ",76.209694,PM10,NA,NA,NA
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","03-06-2026 20:00:00",30.9028,75.8086,PM2.5,67,117,79
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","03-06-2026 20:00:00"," 16.5038",74.3623,CO,15,30,25
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","03-06-2026 20:00:00",17.696651,74.003387,CO,10,23,12
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","03-06-2026 20:00:00",17.65439,75.90649,PM2.5,12,52,30
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","03-06-2026 20:00:00",17.65439,75.90649,SO2,1,5,3
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","03-06-2026 20:00:00",19.26777,72.97182,NH3,2,4,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","03-06-2026 20:00:00",19.222279,72.957979,PM2.5,40,58,49
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","03-06-2026 20:00:00",19.222279,72.957979,OZONE,32,61,47
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","03-06-2026 20:00:00",19.4458210,72.7988231,PM2.5,29,52,39
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","03-06-2026 20:00:00",26.05374,91.86796,NO2,NA,NA,NA
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","03-06-2026 20:00:00",26.05374,91.86796,CO,1,100,41
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","03-06-2026 20:00:00",23.7176342,92.7192841,PM10,35,78,52
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","03-06-2026 20:00:00",20.832874,85.104082,PM2.5,7,321,104
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","03-06-2026 20:00:00",22.1166054,85.3945546,PM10,48,203,99
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","03-06-2026 20:00:00",22.1166054,85.3945546,NH3,1,2,1
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","03-06-2026 20:00:00",21.941841,86.728318,NH3,1,2,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","03-06-2026 20:00:00",11.258242,77.552761,SO2,14,15,15
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","03-06-2026 20:00:00",11.258242,77.552761,CO,24,50,25
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","03-06-2026 20:00:00","8.816428 ",78.099039,PM10,18,116,43
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","03-06-2026 20:00:00",17.470431,78.566959,PM2.5,48,56,52
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","03-06-2026 20:00:00",17.470431,78.566959,NO2,11,17,14
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","03-06-2026 20:00:00",17.470431,78.566959,NH3,4,5,4
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","03-06-2026 20:00:00",17.518400,78.278777,PM2.5,17,56,30
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","03-06-2026 20:00:00",17.585705,78.126199,PM10,70,81,73
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","03-06-2026 20:00:00",17.585705,78.126199,NO2,11,15,14
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","03-06-2026 20:00:00",17.585705,78.126199,CO,25,43,37
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","03-06-2026 20:00:00",17.393559,78.339194,NO2,14,17,14
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","03-06-2026 20:00:00",17.393559,78.339194,CO,24,42,38
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","03-06-2026 20:00:00",17.544899,78.486949,NH3,2,4,3
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","03-06-2026 20:00:00",17.429398,78.569354,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","03-06-2026 20:00:00",17.429398,78.569354,CO,28,39,37
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","03-06-2026 20:00:00",17.37206,78.50864,PM2.5,39,103,63
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","03-06-2026 20:00:00",17.37206,78.50864,SO2,19,21,20
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","03-06-2026 20:00:00",17.528544,78.286195,PM2.5,43,56,52
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","03-06-2026 20:00:00",28.359581,79.414455,PM10,30,61,44
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","03-06-2026 20:00:00",28.38910936,79.42963708,NH3,1,2,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","03-06-2026 20:00:00",28.38910936,79.42963708,SO2,50,53,51
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","03-06-2026 20:00:00",28.406963,77.849831,NO2,4,96,28
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","03-06-2026 20:00:00",28.406963,77.849831,NH3,7,16,10
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","03-06-2026 20:00:00",27.168897,78.376960,PM2.5,21,79,37
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","03-06-2026 20:00:00",27.168897,78.376960,OZONE,3,33,10
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","03-06-2026 20:00:00",27.1594,78.3953,CO,20,40,38
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","03-06-2026 20:00:00",27.1594,78.3953,OZONE,1,1,1
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","03-06-2026 20:00:00","28.694528 ","77.494705 ",PM2.5,43,160,73
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","03-06-2026 20:00:00",28.646233,77.358075,CO,18,67,45
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","03-06-2026 20:00:00",28.757294,77.278792,PM10,120,432,219
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","03-06-2026 20:00:00",28.685382,77.453839,NO2,11,88,56
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","03-06-2026 20:00:00",28.6603346,77.3572563,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","03-06-2026 20:00:00",28.6603346,77.3572563,CO,34,72,45
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","03-06-2026 20:00:00",30.9028,75.8086,CO,22,78,29
India,Punjab,Patiala,"Model Town, Patiala - PPCB","03-06-2026 20:00:00",30.349388,76.366642,PM10,56,91,75
India,Punjab,Patiala,"Model Town, Patiala - PPCB","03-06-2026 20:00:00",30.349388,76.366642,NO2,17,19,18
India,Punjab,Patiala,"Model Town, Patiala - PPCB","03-06-2026 20:00:00",30.349388,76.366642,OZONE,16,53,41
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","03-06-2026 20:00:00",31.0325454,76.5623046,NO2,10,46,27
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","03-06-2026 20:00:00",26.470859,74.646594,PM10,74,246,150
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","03-06-2026 20:00:00",27.554793,76.611536,NO2,34,105,73
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","03-06-2026 20:00:00",27.554793,76.611536,CO,10,109,41
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","03-06-2026 20:00:00",25.106006,76.469948,PM2.5,7,187,51
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","03-06-2026 20:00:00",25.747299,71.393989,NO2,6,26,13
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","03-06-2026 20:00:00",25.747299,71.393989,NH3,7,13,9
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","03-06-2026 20:00:00",25.747299,71.393989,SO2,5,9,6
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","03-06-2026 20:00:00",25.747299,71.393989,OZONE,32,68,58
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","03-06-2026 20:00:00",27.215415,77.50873,NH3,8,16,11
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","03-06-2026 20:00:00",17.528544,78.286195,PM10,73,91,84
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","03-06-2026 20:00:00",17.528544,78.286195,CO,22,28,23
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","03-06-2026 20:00:00",17.417094,78.457437,PM10,56,90,67
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","03-06-2026 20:00:00",17.349694,78.451437,PM2.5,17,74,37
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","03-06-2026 20:00:00",17.349694,78.451437,CO,7,38,18
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","03-06-2026 20:00:00",27.106972,78.000111,CO,9,23,15
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","03-06-2026 20:00:00",27.19412,77.96237,PM2.5,3,101,61
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","03-06-2026 20:00:00",27.19412,77.96237,PM10,5,127,84
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","03-06-2026 20:00:00",27.169338,78.03582,CO,8,22,20
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","03-06-2026 20:00:00",27.19862,77.92066,PM10,62,153,98
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","03-06-2026 20:00:00",27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","03-06-2026 20:00:00",27.19862,77.92066,OZONE,15,39,20
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","03-06-2026 20:00:00",28.964949,77.278761,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","03-06-2026 20:00:00",28.359581,79.414455,PM2.5,28,57,41
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","03-06-2026 20:00:00",25.339605,74.618883,PM10,73,166,116
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","03-06-2026 20:00:00",25.339605,74.618883,OZONE,36,98,84
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","03-06-2026 20:00:00",28.194909,76.862296,SO2,6,16,10
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","03-06-2026 20:00:00",28.194909,76.862296,OZONE,7,64,38
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","03-06-2026 20:00:00",28.018792,73.292658,PM2.5,32,142,57
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","03-06-2026 20:00:00",28.018792,73.292658,NH3,4,6,5
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","03-06-2026 20:00:00",24.892047,74.623527,PM2.5,NA,NA,NA
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","03-06-2026 20:00:00",28.296139,74.961696,PM2.5,28,135,55
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","03-06-2026 20:00:00",28.296139,74.961696,CO,10,56,20
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","03-06-2026 20:00:00",26.895552,76.334753,NO2,2,107,35
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","03-06-2026 20:00:00",26.895552,76.334753,OZONE,18,133,78
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","03-06-2026 20:00:00",26.699557,77.898881,CO,20,33,28
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","03-06-2026 20:00:00",23.837789,73.714926,SO2,4,15,7
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","03-06-2026 20:00:00",23.837789,73.714926,OZONE,11,87,66
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","03-06-2026 20:00:00",13.1278,80.2642,NO2,11,15,13
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","03-06-2026 20:00:00",13.1278,80.2642,OZONE,25,35,30
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","03-06-2026 20:00:00",13.1662,80.2584,NO2,NA,NA,NA
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","03-06-2026 20:00:00",13.1662,80.2584,OZONE,15,139,31
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","03-06-2026 20:00:00",13.164544,80.26285,SO2,4,26,13
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","03-06-2026 20:00:00",13.164544,80.26285,OZONE,21,30,25
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","03-06-2026 20:00:00",12.9533,80.2357,CO,21,44,32
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","03-06-2026 20:00:00",13.1036,80.2909,NO2,11,15,13
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","03-06-2026 20:00:00",13.0052189,80.2398125,PM2.5,29,29,29
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","03-06-2026 20:00:00",13.0052189,80.2398125,NO2,11,13,12
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","03-06-2026 20:00:00",11.0328,77.0349,SO2,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","03-06-2026 20:00:00",10.942451,76.978996,SO2,24,25,24
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","03-06-2026 20:00:00",10.942451,76.978996,OZONE,20,20,20
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","03-06-2026 20:00:00",11.7637683,79.7499835,OZONE,1,2,2
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","03-06-2026 20:00:00",29.610750,74.283608,NH3,6,11,8
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","03-06-2026 20:00:00",26.902909,75.836858,CO,12,36,36
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","03-06-2026 20:00:00",26.902909,75.836858,OZONE,31,67,67
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","03-06-2026 20:00:00",26.843698,75.766894,PM2.5,25,92,48
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","03-06-2026 20:00:00",26.843698,75.766894,CO,12,44,21
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","03-06-2026 20:00:00",26.912329,70.909168,PM2.5,35,500,156
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","03-06-2026 20:00:00",26.912329,70.909168,PM10,93,500,227
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","03-06-2026 20:00:00",25.344694,72.626208,NO2,11,89,24
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","03-06-2026 20:00:00",24.588397,76.172782,NO2,9,82,26
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","03-06-2026 20:00:00",24.588397,76.172782,CO,58,128,80
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","03-06-2026 20:00:00",28.108988,75.386577,PM2.5,26,234,50
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","03-06-2026 20:00:00",28.108988,75.386577,NH3,7,19,10
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","03-06-2026 20:00:00",25.036360,73.883502,PM2.5,23,304,61
